nr,Fibre Volume Fraction,Cut angle ,taverage,waverage,area,Lnominal,R-value1,Fmax,smax,f,E,Temp.
1005,0.21681706884625546,1.5175160329461488,1.4667525650537678,0.24379592991680482,1.421288721224776,-0.17506835870388548,-0.09638976201055335,0.05196538338326707,-0.03192488845197399,-0.7316075175871655,-1.3613466669499024,0.10680535109265465
2226,0.10074548320034753,-0.700879321478354,-0.7570619216814118,0.20502468712825705,-0.6396862970747006,-0.17506835870388548,-0.09638976201055335,-1.1434112106508776,-1.1755530219664765,-0.7316075175871655,0.9875895401081456,-0.054559521170505616
3785,0.3496884892567037,1.5175160329461488,1.2206051600334618,0.1391135743877238,1.142304205076662,-0.17506835870388548,-0.09638976201055335,-0.005470128642397558,-0.060854318269437886,-0.7316075175871655,-1.3295810822784302,0.10680535109265465
594,0.1221270910824886,-0.700879321478354,-0.6883104051067745,-5.5804201617789655,-2.308050655231964,-0.8753417935194274,-0.09638976201055335,-0.6963714753844549,-1.4824623352505384,-0.7316075175871655,0.6347339914601713,-0.410512304185947
1926,0.664303576665349,1.5175160329461488,1.4582647235013437,0.20890181140711114,1.3932670976381554,-0.17506835870388548,-0.7743654093485457,-0.029640906619864748,-0.08068574946970974,0.01232292122295841,-1.2948106450029,0.10680535109265465
974,-0.38492246726542634,-0.700879321478354,-0.6806713477095928,0.24379592991680482,-0.5494628277243726,-0.17506835870388548,-0.09638976201055335,-1.3815292709239457,-1.3863034226892716,-0.7316075175871655,0.7600792715151695,0.10680535109265465
589,0.1221270910824886,-0.700879321478354,-0.6738810744676533,-5.631210489831964,-2.3179044129767097,-0.8753417935194274,-0.09638976201055335,-0.8167467360049102,-1.795169363416387,-0.7316075175871655,0.7368989799981497,-0.410512304185947
2215,0.015219051671783224,-0.700879321478354,-0.6976470308144415,0.2786900484264985,-0.5599324453281647,-0.17506835870388548,-0.7743654093485457,0.4229030652156843,0.43002132637213647,0.381722863252813,0.6076903180236479,-0.054559521170505616
2706,-0.1833244500909541,-0.700879321478354,-0.6721835061571683,0.27093579986878896,-0.5337584013186839,-0.17506835870388548,2.954500651010412,-1.1326420521460656,-1.1308343924400261,1.4078338133357426,0.7729572112468474,0.10680535109265465
942,-0.4307401984414423,-0.700879321478354,-0.6891591892620169,0.04993971597406184,-0.6159756925014063,-0.17506835870388548,-0.09638976201055335,1.5527074496871955,1.6049016839306922,-0.7316075175871655,0.6965481021722251,0.10680535109265465
1759,0.4184150860207277,1.5175160329461488,1.2290930015858859,0.17400769289741747,1.1718654783108995,-0.17506835870388548,-0.09638976201055335,0.03210226880772472,-0.037537815608444755,-0.7316075175871655,-1.3561954910572314,0.10680535109265465
939,-0.4307401984414423,-0.700879321478354,-0.7570619216814118,0.1042194558780301,-0.6590858826346686,-0.17506835870388548,-0.09638976201055335,1.659920405468436,1.7435155763832892,-0.7316075175871655,0.8184592649654426,0.10680535109265465
1955,0.1526722451998333,-0.700879321478354,-0.7400862385765631,0.18176194145512703,-0.6202867115147325,-0.17506835870388548,2.954500651010412,-0.7021150265870213,-0.7161938352967886,1.7464504268631096,0.8622442600531479,-0.410512304185947
1266,0.13434515272942604,-0.700879321478354,-0.6891591892620169,0.11972795299344921,-0.5925730178576349,4.800558678143386,-0.40147880331264985,0.42218512131536357,0.43665058601784473,1.1666977400662544,-0.8239073154812113,2.1610852076968796
1380,0.4184150860207277,1.5175160329461488,1.169678110718916,0.1507449472242888,1.106584333251959,-0.17506835870388548,2.954500651010412,-0.7147987021593556,-0.5172698489942116,0.6690339292760333,-1.2651913836200408,-0.09775044463263022
475,0.1526722451998333,-0.700879321478354,-0.8079889709959579,0.17788481717627294,-0.6831044171374864,-0.17506835870388548,-0.09638976201055335,1.7108944223912135,1.813642518140677,-0.7316075175871655,0.7540695663070531,0.22543681023913034
1080,-0.43684922926491104,-0.700879321478354,-0.6382321399474707,0.2476730541956603,-0.5041971280844465,-0.17506835870388548,-0.7743654093485457,0.5341843697654096,0.5299221903710503,0.16623956373539786,0.18100124824738706,0.21501141492068654
1209,-0.22761492356110316,-0.700879321478354,-0.7825254463386847,0.04218546741635229,-0.6981929836841285,-0.17506835870388548,-0.7743654093485457,0.31329696310004107,0.34391024637492246,0.42276730125613027,0.8343420573011789,1.0594684357146418
